EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,diabetes,ftt,1,0.02,0.5,0.1,0.1,73.37662337662337,73.37662337662337,27.92207792207792
0,diabetes,ftt,1,0.02,1.0,0.1,0.1,74.02597402597402,75.32467532467533,27.27272727272727
0,diabetes,ftt,1,0.1,0.2,0.1,0.1,72.72727272727273,72.07792207792207,31.818181818181817
0,diabetes,ftt,1,0.05,0.5,0.1,0.1,74.02597402597402,73.37662337662337,32.467532467532465
0,diabetes,ftt,1,0.05,1.0,0.1,0.1,72.72727272727273,72.72727272727273,31.818181818181817
0,diabetes,saint,0,0.01,0.2,0.1,0.1,71.42857,74.02598,71.42857
0,diabetes,ftt,1,0.1,0.5,0.1,0.1,74.02597402597402,72.72727272727273,32.467532467532465
0,diabetes,ftt,1,0.1,1.0,0.1,0.1,72.72727272727273,74.02597402597402,32.467532467532465
0,diabetes,saint,0,0.02,0.2,0.1,0.1,74.67533,72.72727,64.93507
0,diabetes,saint,0,0.01,0.5,0.1,0.1,72.07793,75.97402,67.53247
0,diabetes,saint,0,0.01,1.0,0.1,0.1,71.42857,72.72727,72.72727
0,diabetes,saint,0,0.02,0.5,0.1,0.1,71.42857,69.48052,64.93507
0,diabetes,saint,0,0.02,1.0,0.1,0.1,74.67533,70.77922,73.376625
0,diabetes,saint,0,0.05,0.2,0.1,0.1,70.77922,74.67533,70.12987
0,diabetes,saint,0,0.05,0.5,0.1,0.1,74.02598,75.97402,66.233765
0,diabetes,saint,0,0.1,0.2,0.1,0.1,73.376625,71.42857,70.12987
0,diabetes,saint,0,0.05,1.0,0.1,0.1,72.72727,70.12987,71.42857
0,diabetes,saint,0,0.1,0.5,0.1,0.1,72.72727,73.376625,75.32467
0,diabetes,saint,0,0.1,1.0,0.1,0.1,72.72727,70.12987,68.83117
0,diabetes,saint,1,0.01,0.2,0.1,0.1,73.376625,73.376625,28.57143
0,diabetes,saint,1,0.01,0.5,0.1,0.1,74.02598,73.376625,29.870129
0,diabetes,saint,1,0.02,0.2,0.1,0.1,72.07793,74.67533,29.870129
0,diabetes,saint,1,0.02,0.5,0.1,0.1,72.07793,70.12987,32.467533
0,diabetes,saint,1,0.01,1.0,0.1,0.1,72.72727,74.67533,25.974026
0,diabetes,saint,1,0.05,0.2,0.1,0.1,74.02598,70.77922,35.714287
0,diabetes,saint,1,0.05,0.5,0.1,0.1,71.42857,72.07793,29.870129
0,diabetes,saint,1,0.02,1.0,0.1,0.1,73.376625,73.376625,31.16883
0,diabetes,saint,1,0.1,0.2,0.1,0.1,72.07793,70.77922,42.207794
0,diabetes,saint,1,0.05,1.0,0.1,0.1,72.72727,70.77922,30.51948
0,diabetes,saint,1,0.1,1.0,0.1,0.1,75.32467,70.12987,35.064934
0,diabetes,saint,1,0.1,0.5,0.1,0.1,74.67533,76.623375,29.220778



