EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,kdd99,tabnet,0,0.1,1.0,0.1,0.1,99.46460199382622,99.83401649714084,99.99190324376298
0,kdd99,xgboost,0,0.05,1.0,0.1,0.1,99.82490764637417,99.98481858205557,100.0
0,kdd99,xgboost,2,0.05,0.2,0.1,0.1,99.46460199382622,99.98380648752594,99.09316330145236
0,kdd99,xgboost,2,0.1,0.2,0.1,0.1,99.46460199382622,99.9858306765852,98.30777794646019
0,kdd99,xgboost,3,0.01,0.2,0.1,0.1,99.46460199382622,99.98077020393706,95.87773898082081
0,kdd99,xgboost,3,0.05,0.2,0.1,0.1,99.46460199382622,99.98380648752594,97.82399676129751
0,kdd99,xgboost,4,0.01,0.2,0.1,0.1,99.46460199382622,99.98380648752594,95.42938110419513
0,kdd99,xgboost,3,0.02,0.2,0.1,0.1,99.46460199382622,99.98178229846668,96.42831840493902
0,kdd99,xgboost,3,0.1,0.2,0.1,0.1,99.46460199382622,99.98380648752594,98.50007590708972
0,kdd99,xgboost,1,0.01,0.5,0.1,0.1,99.46460199382622,99.98481858205557,95.97591215019483
0,kdd99,xgboost,4,0.05,0.2,0.1,0.1,99.46460199382622,99.98380648752594,96.78761196295734
0,kdd99,ftt,0,0.01,0.2,0.1,0.1,99.93826223369263,99.9514194625778,100.0
0,kdd99,xgboost,4,0.02,0.2,0.1,0.1,99.46460199382622,99.98481858205557,95.90708972218005
0,kdd99,xgboost,1,0.1,0.5,0.1,0.1,99.46460199382622,99.98380648752594,98.96766357977836
0,kdd99,xgboost,1,0.02,0.5,0.1,0.1,99.46460199382622,99.98481858205557,99.02737715702646
0,kdd99,xgboost,1,0.05,0.5,0.1,0.1,99.46460199382622,99.98380648752594,99.02737715702646
0,kdd99,xgboost,2,0.01,0.5,0.1,0.1,99.82490764637417,99.98684277111482,95.5396994079247
0,kdd99,ftt,0,0.05,0.2,0.1,0.1,99.93927432822225,99.93826223369263,100.0
0,kdd99,ftt,0,0.01,0.5,0.1,0.1,99.94433480087041,99.9402864227519,100.0
0,kdd99,xgboost,4,0.1,0.2,0.1,0.1,99.46460199382622,99.98178229846668,99.71256515358535
0,kdd99,ftt,0,0.1,0.2,0.1,0.1,99.94534689540004,99.937250139163,100.0
0,kdd99,xgboost,2,0.02,0.5,0.1,0.1,99.82490764637417,99.9858306765852,96.13582308587623
0,kdd99,tabnet,1,0.01,0.5,0.1,0.1,99.46460199382622,99.41298517281514,0.5202165882293406
0,kdd99,tabnet,1,0.02,0.5,0.1,0.1,99.46460199382622,42.51505490612823,99.98886696017408
0,kdd99,tabnet,1,0.05,0.5,0.1,0.1,99.46460199382622,42.321744850969075,99.99696371641112
0,kdd99,tabnet,1,0.1,0.5,0.1,0.1,99.46460199382622,42.595010373968925,99.90081473609635
0,kdd99,ftt,0,0.02,0.5,0.1,0.1,99.92814128839633,99.93522595010373,100.0
0,kdd99,ftt,0,0.05,0.5,0.1,0.1,99.9514194625778,99.94231061181115,100.0
0,kdd99,ftt,1,0.01,0.2,0.1,0.1,99.9402864227519,99.88259703456302,0.003036283588887202
0,kdd99,ftt,0,0.1,0.5,0.1,0.1,99.93826223369263,99.94231061181115,100.0
0,kdd99,tabnet,4,0.05,0.5,0.1,0.1,99.46460199382622,42.02520115378776,99.9858306765852
0,kdd99,tabnet,3,0.1,0.5,0.1,0.1,99.46460199382622,42.60715550832448,99.98886696017408
0,kdd99,tabnet,2,0.05,0.5,0.1,0.1,99.46460199382622,99.38970699863367,0.28035018470725165
0,kdd99,tabnet,3,0.02,0.5,0.1,0.1,99.46460199382622,41.740802590962,99.39173118769293
0,kdd99,tabnet,2,0.1,0.5,0.1,0.1,99.46460199382622,42.45534132888012,99.95546784069631
0,kdd99,tabnet,3,0.01,0.5,0.1,0.1,99.46460199382622,99.31076362532261,0.9736349375031628
0,kdd99,ftt,1,0.02,0.2,0.1,0.1,99.94939527351855,99.91700824857041,0.9827437882698244
0,kdd99,tabnet,2,0.02,0.5,0.1,0.1,99.46460199382622,42.52112747330601,99.97368554222965
0,kdd99,tabnet,4,0.01,0.5,0.1,0.1,99.46460199382622,99.34618693385963,0.49795050857750117
0,kdd99,tabnet,4,0.02,0.5,0.1,0.1,99.46460199382622,42.58893780679116,99.9858306765852
0,kdd99,tabnet,2,0.01,0.5,0.1,0.1,99.46460199382622,45.11411365821568,99.4777592227114
0,kdd99,ftt,0,0.02,1.0,0.1,0.1,99.93927432822225,99.94838317898892,100.0
0,kdd99,tabnet,4,0.1,0.5,0.1,0.1,99.46460199382622,99.25206214260412,0.7863974495217854
0,kdd99,tabnet,3,0.05,0.5,0.1,0.1,99.46460199382622,42.47355903041344,99.97469763675927
0,kdd99,ftt,0,0.05,1.0,0.1,0.1,99.93320176104447,99.95040736804818,100.0
0,kdd99,xgboost,2,0.05,0.5,0.1,0.1,99.46460199382622,99.98481858205557,99.94737108445929
0,kdd99,xgboost,2,0.1,0.5,0.1,0.1,99.46460199382622,99.98481858205557,98.45149536966753
0,kdd99,ftt,0,0.1,1.0,0.1,0.1,99.94635898992966,99.93927432822225,100.0
0,kdd99,xgboost,3,0.05,0.5,0.1,0.1,99.46460199382622,99.98279439299631,97.04974444613127
0,kdd99,xgboost,3,0.01,0.5,0.1,0.1,99.46460199382622,99.98380648752594,94.56606447042154
0,kdd99,xgboost,3,0.02,0.5,0.1,0.1,99.46460199382622,99.98077020393706,99.99190324376298
0,kdd99,xgboost,3,0.1,0.5,0.1,0.1,99.46460199382622,99.98279439299631,99.99190324376298
0,kdd99,xgboost,4,0.01,0.5,0.1,0.1,99.46460199382622,99.98279439299631,96.08623045392439
0,kdd99,ftt,1,0.1,0.2,0.1,0.1,99.95344365163706,99.91903243762967,0.8784980517180305
0,kdd99,xgboost,4,0.02,0.5,0.1,0.1,99.46460199382622,99.98279439299631,99.28242497849298
0,kdd99,xgboost,4,0.05,0.5,0.1,0.1,99.46460199382622,99.98279439299631,99.24598957542634
0,kdd99,ftt,2,0.01,0.2,0.1,0.1,99.94635898992966,99.91093568139264,4.920803603056526
0,kdd99,ftt,2,0.05,0.2,0.1,0.1,99.9342138555741,99.9200445321593,5.073629877030514
0,kdd99,xgboost,4,0.1,0.5,0.1,0.1,99.46460199382622,99.9858306765852,99.21461464500784
0,kdd99,ftt,2,0.1,0.2,0.1,0.1,99.94737108445929,99.89777845250747,4.638429229290016
0,kdd99,ftt,2,0.02,0.2,0.1,0.1,99.94939527351855,99.94433480087041,5.006831638074996
0,kdd99,ftt,1,0.05,0.5,0.1,0.1,99.93522595010373,99.92409291027782,0.44835787662567683
0,kdd99,xgboost,1,0.01,1.0,0.1,0.1,99.46460199382622,99.98481858205557,99.98279439299631
0,kdd99,ftt,1,0.02,0.5,0.1,0.1,99.937250139163,99.92409291027782,4.393502353119781
0,kdd99,xgboost,1,0.02,1.0,0.1,0.1,99.46460199382622,99.9858306765852,100.0
0,kdd99,xgboost,1,0.1,1.0,0.1,0.1,99.46460199382622,99.98380648752594,100.0
0,kdd99,ftt,3,0.01,0.2,0.1,0.1,99.93522595010373,99.94433480087041,4.490663427964172
0,kdd99,ftt,1,0.01,0.5,0.1,0.1,99.94939527351855,99.93927432822225,0.41900713526643385
0,kdd99,ftt,3,0.02,0.2,0.1,0.1,99.94534689540004,99.94332270634078,4.5777035575122715
0,kdd99,xgboost,1,0.05,1.0,0.1,0.1,99.46460199382622,99.9858306765852,100.0
0,kdd99,ftt,3,0.05,0.2,0.1,0.1,99.93218966651484,99.89069379080006,4.3965386367086685
0,kdd99,xgboost,2,0.01,1.0,0.1,0.1,99.82490764637417,99.98785486564445,99.64779110368909
0,kdd99,tabnet,1,0.02,1.0,0.1,0.1,99.82490764637417,98.72374879813775,0.10829411467031022
0,kdd99,tabnet,1,0.01,1.0,0.1,0.1,99.46460199382622,99.21259045594859,0.2388543089924599
0,kdd99,tabnet,1,0.05,1.0,0.1,0.1,99.46460199382622,44.121248924649564,99.9858306765852
0,kdd99,ftt,3,0.1,0.2,0.1,0.1,99.92915338292596,99.90789939780376,4.283184049390213
0,kdd99,tabnet,1,0.1,1.0,0.1,0.1,99.46460199382622,99.25206214260412,0.16294721927027986
0,kdd99,ftt,1,0.1,0.5,0.1,0.1,99.94534689540004,99.90081473609635,4.48155457719751
0,kdd99,ftt,4,0.01,0.2,0.1,0.1,99.94433480087041,99.94939527351855,4.578715652041901
0,kdd99,ftt,2,0.01,0.5,0.1,0.1,99.93826223369263,99.94838317898892,4.652598552704823
0,kdd99,ftt,4,0.05,0.2,0.1,0.1,99.94635898992966,99.89170588532969,4.427913567127169
0,kdd99,ftt,4,0.02,0.2,0.1,0.1,99.94534689540004,99.94231061181115,4.523050452912302
0,kdd99,ftt,2,0.02,0.5,0.1,0.1,99.94332270634078,99.92206872121857,4.299377561864278
0,kdd99,ftt,3,0.01,0.5,0.1,0.1,99.94534689540004,99.89373007438896,0.0
0,kdd99,tabnet,3,0.01,1.0,0.1,0.1,99.46460199382622,99.4322149688781,0.006072567177774404
0,kdd99,tabnet,2,0.05,1.0,0.1,0.1,99.46460199382622,99.37756186427812,0.021253985122210415
0,kdd99,tabnet,4,0.01,1.0,0.1,0.1,99.46460199382622,99.31177571985224,0.0
0,kdd99,tabnet,4,0.1,1.0,0.1,0.1,99.46460199382622,99.21360255047821,0.044532159303678966
0,kdd99,tabnet,4,0.02,1.0,0.1,0.1,99.46460199382622,99.20449369971155,0.04858053742219523
0,kdd99,tabnet,4,0.05,1.0,0.1,0.1,99.46460199382622,99.17311876929305,0.013157228885177875
0,kdd99,ftt,2,0.05,0.5,0.1,0.1,99.94231061181115,99.94737108445929,4.531147209149335
0,kdd99,tabnet,2,0.01,1.0,0.1,0.1,99.46460199382622,46.44906634279642,99.9757097312889
0,kdd99,tabnet,3,0.05,1.0,0.1,0.1,99.46460199382622,99.16907039117454,0.016193512474065076
0,kdd99,tabnet,3,0.1,1.0,0.1,0.1,99.46460199382622,99.39982794392996,0.1305601943221497
0,kdd99,tabnet,3,0.02,1.0,0.1,0.1,99.46460199382622,99.26218308790041,0.028338646829613883
0,kdd99,tabnet,2,0.1,1.0,0.1,0.1,99.46460199382622,99.31987247608927,1.625423814584282
0,kdd99,ftt,2,0.1,0.5,0.1,0.1,99.95040736804818,99.9271291938667,4.885380294519508
0,kdd99,tabnet,2,0.02,1.0,0.1,0.1,99.46460199382622,42.589949901320786,99.91802034310004
0,kdd99,xgboost,2,0.02,1.0,0.1,0.1,99.46460199382622,99.98481858205557,99.95951621881484
0,kdd99,xgboost,2,0.05,1.0,0.1,0.1,99.46460199382622,99.98481858205557,99.95951621881484
0,kdd99,xgboost,2,0.1,1.0,0.1,0.1,99.46460199382622,99.98279439299631,99.95951621881484
0,kdd99,ftt,3,0.02,0.5,0.1,0.1,99.94534689540004,99.9402864227519,19.101260057689387
0,kdd99,ftt,4,0.1,0.2,0.1,0.1,99.92814128839633,99.92105662668894,4.400587014827185
0,kdd99,xgboost,3,0.05,1.0,0.1,0.1,99.46460199382622,99.98279439299631,100.0
0,kdd99,xgboost,3,0.1,1.0,0.1,0.1,99.46460199382622,99.9858306765852,100.0
0,kdd99,ftt,3,0.05,0.5,0.1,0.1,99.9342138555741,99.92409291027782,4.437022417893831
0,kdd99,xgboost,3,0.02,1.0,0.1,0.1,99.46460199382622,99.98380648752594,100.0
0,kdd99,ftt,1,0.01,1.0,0.1,0.1,99.9402864227519,99.93320176104447,0.1518141794443601
0,kdd99,xgboost,3,0.01,1.0,0.1,0.1,99.46460199382622,99.98279439299631,100.0
0,kdd99,ftt,3,0.1,0.5,0.1,0.1,99.94129851728152,99.93117757198522,4.40564748747533
0,kdd99,xgboost,4,0.02,1.0,0.1,0.1,99.46460199382622,99.98380648752594,100.0
0,kdd99,xgboost,4,0.01,1.0,0.1,0.1,99.46460199382622,99.98481858205557,99.98684277111482
0,kdd99,xgboost,4,0.05,1.0,0.1,0.1,99.46460199382622,99.9858306765852,100.0
0,kdd99,ftt,1,0.02,1.0,0.1,0.1,99.94433480087041,99.94939527351855,4.323667830575376
0,kdd99,ftt,1,0.05,1.0,0.1,0.1,99.93320176104447,99.94332270634078,4.35200647740499
0,kdd99,xgboost,4,0.1,1.0,0.1,0.1,99.46460199382622,99.98279439299631,100.0
0,kdd99,ftt,4,0.05,0.5,0.1,0.1,99.94332270634078,99.89474216891858,4.084813521582916
0,kdd99,ftt,1,0.1,1.0,0.1,0.1,99.94332270634078,99.94231061181115,4.460300592075299
0,kdd99,ftt,4,0.01,0.5,0.1,0.1,99.94534689540004,99.9402864227519,4.463336875664187
0,kdd99,ftt,4,0.1,0.5,0.1,0.1,99.94129851728152,99.90992358686302,4.429937756186428
0,kdd99,saint,0,0.01,0.2,0.1,0.1,99.93623,99.949394,100.0
0,kdd99,ftt,2,0.01,1.0,0.1,0.1,99.9514194625778,99.93623804463337,4.167805273012499
0,kdd99,saint,0,0.02,0.2,0.1,0.1,99.94535,99.9585,100.0
0,kdd99,saint,0,0.01,0.5,0.1,0.1,99.95445,99.94737,100.0
0,kdd99,ftt,3,0.01,1.0,0.1,0.1,99.94534689540004,99.92510500480745,4.18905925813471
0,kdd99,ftt,3,0.02,1.0,0.1,0.1,99.95243155710743,99.92510500480745,4.084813521582916
0,kdd99,ftt,2,0.05,1.0,0.1,0.1,99.9514194625778,99.92611709933708,4.244724457264309
0,kdd99,saint,0,0.01,1.0,0.1,0.1,99.93928,99.95952,100.0
0,kdd99,ftt,3,0.05,1.0,0.1,0.1,99.94231061181115,99.94433480087041,4.344921815697586
0,kdd99,saint,0,0.05,0.2,0.1,0.1,99.94636,99.95041,100.0
0,kdd99,ftt,4,0.01,1.0,0.1,0.1,99.95546784069631,99.91194777592227,4.209301148727291
0,kdd99,ftt,3,0.1,1.0,0.1,0.1,99.93522595010373,99.93218966651484,4.470421537371591
0,kdd99,saint,0,0.1,0.2,0.1,0.1,99.949394,99.95547,100.0
0,kdd99,saint,0,0.02,0.5,0.1,0.1,99.94636,99.95243,99.998985
0,kdd99,ftt,4,0.02,1.0,0.1,0.1,99.94939527351855,99.93117757198522,4.084813521582916
0,kdd99,saint,0,0.05,0.5,0.1,0.1,99.953445,99.951416,100.0
0,kdd99,saint,0,0.02,1.0,0.1,0.1,99.9585,99.951416,100.0
0,kdd99,saint,0,0.1,0.5,0.1,0.1,99.956474,99.94838,99.998985
0,kdd99,saint,0,0.1,1.0,0.1,0.1,99.956474,99.940285,100.0
0,kdd99,saint,0,0.05,1.0,0.1,0.1,99.953445,99.95445,99.998985
0,kdd99,ftt,4,0.1,1.0,0.1,0.1,99.94635898992966,99.93117757198522,4.084813521582916
0,kdd99,ftt,4,0.05,1.0,0.1,0.1,99.94129851728152,99.95040736804818,4.333788775871667
0,kdd99,saint,1,0.01,0.2,0.1,0.1,99.953445,99.956474,0.9220181
0,kdd99,saint,1,0.02,0.2,0.1,0.1,99.9585,99.9585,0.9220181
0,kdd99,saint,1,0.01,0.5,0.1,0.1,99.953445,99.95243,0.3694145
0,kdd99,ftt,4,0.02,0.5,0.1,0.1,99.94433480087041,99.94129851728152,4.524062547441931
0,kdd99,saint,1,0.05,0.2,0.1,0.1,99.94737,99.93523,0.28844693
0,kdd99,saint,1,0.1,0.2,0.1,0.1,99.95445,99.95445,0.29047114
0,kdd99,saint,2,0.01,0.2,0.1,0.1,99.95445,99.956474,1.3268559
0,kdd99,saint,1,0.01,1.0,0.1,0.1,99.95041,99.96255,0.044532157
0,kdd99,saint,2,0.1,0.2,0.1,0.1,99.95749,99.94535,49.522797
0,kdd99,saint,2,0.02,0.2,0.1,0.1,99.9585,99.92612,1.724609
0,kdd99,saint,2,0.05,0.2,0.1,0.1,99.95445,99.949394,60.562725
0,kdd99,saint,1,0.05,0.5,0.1,0.1,99.949394,99.76418,0.514144
0,kdd99,saint,3,0.02,0.2,0.1,0.1,99.95243,99.94636,0.67709124
0,kdd99,saint,1,0.1,0.5,0.1,0.1,99.951416,93.100555,99.998985
0,kdd99,saint,4,0.01,0.2,0.1,0.1,99.951416,99.95547,0.7347806
0,kdd99,saint,3,0.01,0.2,0.1,0.1,99.95041,99.95547,1.4270533
0,kdd99,saint,4,0.02,0.2,0.1,0.1,99.95243,99.95445,27.239513
0,kdd99,saint,3,0.1,0.2,0.1,0.1,99.93725,99.82996,94.70067
0,kdd99,saint,3,0.05,0.2,0.1,0.1,99.95547,99.94636,22.598045
0,kdd99,saint,1,0.02,0.5,0.1,0.1,99.95243,99.94535,1.4432467
0,kdd99,saint,4,0.05,0.2,0.1,0.1,99.95749,99.94231,2.6820505
0,kdd99,saint,2,0.01,0.5,0.1,0.1,99.93928,99.956474,1.0404332
0,kdd99,saint,2,0.02,0.5,0.1,0.1,99.94636,99.953445,1.1537877
0,kdd99,saint,4,0.1,0.2,0.1,0.1,99.949394,99.944336,1.5991094
0,kdd99,saint,3,0.01,0.5,0.1,0.1,99.95445,99.956474,0.34107584
0,kdd99,saint,2,0.1,0.5,0.1,0.1,99.95749,99.93725,19.206518
0,kdd99,saint,3,0.05,0.5,0.1,0.1,99.94838,99.9585,0.02429027
0,kdd99,saint,3,0.02,0.5,0.1,0.1,99.94535,99.944336,2.068721
0,kdd99,saint,2,0.05,0.5,0.1,0.1,99.949394,99.94332,0.4645514
0,kdd99,saint,4,0.02,0.5,0.1,0.1,99.94838,99.96053,1.1740296
0,kdd99,saint,1,0.05,1.0,0.1,0.1,99.95445,99.9585,0.21152776
0,kdd99,saint,4,0.05,0.5,0.1,0.1,99.94737,99.94737,1.2357675
0,kdd99,saint,1,0.02,1.0,0.1,0.1,99.95041,99.96255,0.22772127
0,kdd99,saint,4,0.01,0.5,0.1,0.1,99.94535,99.951416,0.44835788
0,kdd99,saint,3,0.1,0.5,0.1,0.1,99.95243,99.94535,0.68113965
0,kdd99,saint,1,0.1,1.0,0.1,0.1,99.95041,92.700775,31.452862
0,kdd99,saint,4,0.1,0.5,0.1,0.1,99.951416,99.953445,62.258995
0,kdd99,saint,2,0.05,1.0,0.1,0.1,99.94636,99.951416,0.1103183
0,kdd99,saint,3,0.02,1.0,0.1,0.1,99.94737,99.95041,0.32994282
0,kdd99,saint,2,0.02,1.0,0.1,0.1,99.944336,99.95749,0.82485706
0,kdd99,saint,2,0.1,1.0,0.1,0.1,99.95243,93.10561,70.34461
0,kdd99,saint,2,0.01,1.0,0.1,0.1,99.94636,99.953445,0.16497141
0,kdd99,saint,3,0.01,1.0,0.1,0.1,99.940285,99.95547,0.14371742
0,kdd99,saint,4,0.01,1.0,0.1,0.1,99.94636,99.95041,1.5900005
0,kdd99,saint,4,0.02,1.0,0.1,0.1,99.956474,99.95243,0.0
0,kdd99,saint,3,0.1,1.0,0.1,0.1,99.94838,99.924095,0.1103183
0,kdd99,saint,3,0.05,1.0,0.1,0.1,99.95243,99.96154,1.0323365
0,kdd99,saint,4,0.05,1.0,0.1,0.1,99.94737,99.956474,0.013157229
0,kdd99,saint,4,0.1,1.0,0.1,0.1,99.956474,99.95445,100.0
0,kdd99,ftt,0,0.02,0.2,0.1,0.1,99.94129851728152,99.94231061181115,99.99898790547037
0,kdd99,ftt,1,0.05,0.2,0.1,0.1,99.9342138555741,99.94231061181115,0.989828449977228
0,kdd99,ftt,0,0.01,1.0,0.1,0.1,99.93218966651484,99.94838317898892,100.0
0,kdd99,ftt,2,0.02,1.0,0.1,0.1,99.94939527351855,99.92510500480745,4.231567228379131
0,kdd99,ftt,2,0.1,1.0,0.1,0.1,99.94635898992966,99.93826223369263,4.429937756186428
