EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,eye_movement,saint,2,0.1,0.5,0.1,0.1,71.57221,91.49909,98.766
0,eye_movement,saint,2,0.05,0.5,0.1,0.1,71.3437,93.510056,94.65265
1,eye_movement,xgboost,1,0.1,0.2,0.1,0.1,57.08409506398537,92.73308957952467,98.49177330895796
1,eye_movement,tabnet,0,0.1,1.0,0.1,0.1,58.13528336380256,61.97440585009141,97.39488117001828
0,eye_movement,saint,1,0.02,1.0,0.1,0.1,70.52103,92.687386,95.42962
1,eye_movement,tabnet,0,0.01,0.2,0.1,0.1,60.37477148080439,59.460694698354665,49.77148080438757
0,eye_movement,saint,2,0.01,1.0,0.1,0.1,71.98354,94.789764,97.07496
1,eye_movement,xgboost,1,0.01,0.5,0.1,0.1,55.89579524680073,93.46435100548446,89.12248628884826
1,eye_movement,tabnet,0,0.05,1.0,0.1,0.1,58.95795246800731,61.608775137111515,97.6691042047532
1,eye_movement,tabnet,0,0.02,0.2,0.1,0.1,61.47166361974406,65.63071297989032,60.51188299817185
0,eye_movement,saint,0,0.1,1.0,0.1,0.1,71.023766,90.76782,99.314445
1,eye_movement,tabnet,0,0.01,1.0,0.1,0.1,62.6599634369287,62.202925045703836,91.59049360146253
1,eye_movement,tabnet,1,0.01,1.0,0.1,0.1,58.45521023765996,66.72760511882998,83.59232175502743
1,eye_movement,xgboost,1,0.02,0.5,0.1,0.1,57.86106032906764,94.78976234003656,94.46983546617916
1,eye_movement,xgboost,2,0.1,0.2,0.1,0.1,57.586837294332724,91.81901279707495,97.9890310786106
0,eye_movement,saint,2,0.05,0.2,0.1,0.1,72.48629,93.14443,89.57953
1,eye_movement,tabnet,1,0.1,1.0,0.1,0.1,62.52285191956124,60.96892138939671,94.6983546617916
1,eye_movement,ftt,0,0.01,0.2,0.1,0.1,59.460694698354665,58.866544789762344,65.49360146252286
0,eye_movement,saint,1,0.1,1.0,0.1,0.1,69.24132,91.31627,99.08593
1,eye_movement,xgboost,2,0.05,0.2,0.1,0.1,57.632541133455206,94.01279707495429,94.10420475319927
1,eye_movement,xgboost,1,0.05,0.5,0.1,0.1,55.3016453382084,92.68738574040219,98.26325411334552
1,eye_movement,ftt,1,0.01,0.2,0.1,0.1,61.06032906764168,58.775137111517374,37.43144424131627
1,eye_movement,ftt,0,0.02,0.2,0.1,0.1,60.55758683729433,66.17915904936015,70.93235831809872
1,eye_movement,xgboost,2,0.02,0.5,0.1,0.1,56.764168190127975,95.6581352833638,91.36197440585009
1,eye_movement,xgboost,2,0.01,0.5,0.1,0.1,56.17001828153565,94.01279707495429,89.16819012797075
0,eye_movement,saint,2,0.1,1.0,0.1,0.1,69.60695,91.08775,98.994514
0,eye_movement,saint,2,0.02,1.0,0.1,0.1,72.02925,93.418655,96.98355
1,eye_movement,ftt,0,0.1,0.2,0.1,0.1,61.24314442413162,63.482632541133455,86.47166361974405
1,eye_movement,tabnet,0,0.02,1.0,0.1,0.1,56.9926873857404,61.425959780621575,96.29798903107861
0,eye_movement,saint,2,0.05,1.0,0.1,0.1,71.06947,92.45887,98.72029
1,eye_movement,xgboost,0,0.02,1.0,0.1,0.1,60.78610603290676,94.37842778793419,99.54296160877514
1,eye_movement,tabnet,2,0.01,1.0,0.1,0.1,55.621572212065814,59.36928702010968,75.95978062157222
1,eye_movement,ftt,2,0.02,0.2,0.1,0.1,60.42047531992687,55.073126142595974,14.442413162705666
1,eye_movement,tabnet,2,0.05,1.0,0.1,0.1,58.3180987202925,57.08409506398537,94.19561243144425
1,eye_movement,xgboost,0,0.05,1.0,0.1,0.1,61.425959780621575,93.19012797074954,99.9542961608775
1,eye_movement,ftt,2,0.01,0.2,0.1,0.1,60.69469835466179,54.3418647166362,12.065813528336381
1,eye_movement,ftt,0,0.1,0.5,0.1,0.1,59.552102376599635,63.345521023766,98.62888482632542
1,eye_movement,tabnet,2,0.1,1.0,0.1,0.1,58.63802559414991,60.877513711151735,97.94332723948813
1,eye_movement,ftt,1,0.05,0.2,0.1,0.1,60.3290676416819,60.831809872029254,67.13893967093236
1,eye_movement,ftt,0,0.05,0.5,0.1,0.1,62.111517367458866,62.75137111517367,95.74954296160878
1,eye_movement,xgboost,2,0.05,0.5,0.1,0.1,60.237659963436926,94.83546617915904,97.3034734917733
1,eye_movement,xgboost,1,0.01,1.0,0.1,0.1,57.08409506398537,94.05850091407679,95.56672760511883
1,eye_movement,ftt,2,0.1,0.2,0.1,0.1,60.146252285191956,60.19195612431444,87.70566727605119
1,eye_movement,ftt,1,0.01,0.5,0.1,0.1,61.700182815356484,54.57038391224863,38.528336380255936
1,eye_movement,xgboost,0,0.01,1.0,0.1,0.1,59.23217550274224,94.14990859232175,99.08592321755027
1,eye_movement,ftt,1,0.02,0.2,0.1,0.1,59.41499085923218,64.71663619744058,64.57952468007313
